Date,Price,Close_fin,Close_IT,Close_Energy,Close_FMCG,Close_Auto
15/01/2015,8494.15,7401.60,11502.80,8374.80,20603.00,8398.80
16/01/2015,8513.80,7364.45,11614.30,8335.00,20455.80,8427.70
19/01/2015,8550.70,7697.10,11669.85,8542.25,20770.00,8614.70
20/01/2015,8695.60,7697.30,11659.60,8589.40,20969.60,8623.60
21/01/2015,8729.50,7731.85,11642.75,8655.65,20728.40,8694.90
22/01/2015,8761.40,7921.90,11695.00,8763.35,21091.15,8760.90
23/01/2015,8835.60,7976.70,11813.70,8766.45,20673.90,8779.95
27/01/2015,8910.50,7995.50,11850.85,8693.00,20670.80,8842.00
28/01/2015,8914.30,8046.30,11885.15,8748.45,20744.20,8983.10
29/01/2015,8952.35,8239.20,11693.45,8765.55,20985.60,9099.60
30/01/2015,8808.90,8269.25,11809.55,8852.50,21027.85,9043.15
02/02/2015,8797.40,8248.35,11824.15,8956.55,21293.10,9049.70
03/02/2015,8756.55,7987.70,11824.75,8920.65,21165.75,8930.85
04/02/2015,8723.70,8025.25,11943.95,8887.40,20840.20,8976.10
05/02/2015,8711.70,7823.60,11963.90,9037.15,21052.80,8919.70
06/02/2015,8661.05,7747.75,11938.90,9050.20,20991.45,8812.50
09/02/2015,8526.35,7729.00,12165.15,8910.85,21093.95,8749.65
10/02/2015,8565.55,7690.75,12267.95,8808.70,21286.20,8496.30
11/02/2015,8627.40,7561.10,12249.30,8708.20,20995.10,8294.45
12/02/2015,8711.55,7638.60,12162.85,8652.55,21069.50,8436.05
13/02/2015,8805.50,7688.95,12243.40,8721.65,21252.15,8514.15
16/02/2015,8809.35,7773.95,12372.00,8821.40,21224.20,8654.30
18/02/2015,8869.10,7874.25,12464.95,8832.10,21616.45,8759.00
19/02/2015,8895.30,7845.75,12487.20,8790.00,22009.00,8792.55
20/02/2015,8833.60,7928.90,12632.75,8806.50,22195.75,8884.85
23/02/2015,8754.95,7925.90,12723.80,8831.50,21989.35,8871.65
24/02/2015,8762.10,7847.50,12571.95,8669.80,22149.95,8874.65
25/02/2015,8767.25,7767.00,12531.30,8551.45,21902.95,8804.15
26/02/2015,8683.85,7757.95,12566.20,8470.00,22231.85,8777.70
27/02/2015,8844.60,7759.90,12633.35,8467.00,22295.15,8781.30
28/02/2015,8901.85,7711.40,12458.50,8506.60,22070.90,8640.70
02/03/2015,8956.75,7879.50,12554.95,8661.05,22063.95,8841.80
03/03/2015,8996.25,8033.45,12659.80,8696.15,21102.35,8935.35
04/03/2015,8922.65,8153.05,12663.70,8711.70,20648.65,8919.55
05/03/2015,8937.75,8179.80,12855.90,8861.85,20661.40,8838.80
09/03/2015,8756.75,8084.25,12730.60,8746.05,20743.40,8777.85
10/03/2015,8712.05,8150.45,12665.50,8743.25,21005.85,8825.65
11/03/2015,8699.95,7928.75,12422.25,8551.50,20878.05,8727.05
12/03/2015,8776.00,7822.25,12405.05,8465.95,20773.25,8756.40
13/03/2015,8647.75,7830.35,12352.35,8430.90,20778.50,8761.50
16/03/2015,8633.15,7883.70,12423.65,8543.05,21107.85,8851.65
17/03/2015,8723.30,7755.70,12312.15,8430.60,20676.70,8721.75
18/03/2015,8685.90,7733.20,12419.05,8364.05,20436.80,8697.85
19/03/2015,8634.65,7845.40,12383.15,8468.95,20718.60,8807.40
20/03/2015,8570.90,7848.20,12276.10,8476.75,20572.05,8748.75
23/03/2015,8550.90,7760.80,12275.20,8436.80,20430.65,8719.55
24/03/2015,8542.95,7707.10,12363.50,8355.25,19999.80,8585.95
25/03/2015,8530.80,7664.40,12244.45,8335.20,19999.20,8597.80
26/03/2015,8342.15,7647.85,12180.00,8387.05,19945.00,8480.80
27/03/2015,8341.40,7633.15,12225.60,8319.10,19957.50,8515.65
30/03/2015,8492.30,7385.40,11902.10,8196.10,19691.15,8385.35
31/03/2015,8491.00,7418.80,11968.50,8116.50,19511.00,8435.00
01/04/2015,8586.25,7584.55,12100.85,8183.70,19880.95,8574.45
06/04/2015,8659.90,7548.65,12083.00,8264.25,19879.60,8621.75
07/04/2015,8660.30,7699.50,11952.20,8313.15,20145.10,8710.75
08/04/2015,8714.40,7698.15,11969.25,8372.35,20607.90,8792.00
09/04/2015,8778.30,7646.60,11989.35,8436.60,20747.95,8794.50
10/04/2015,8780.35,7603.45,12214.30,8568.95,21074.10,8838.75
13/04/2015,8834.00,7741.65,12279.40,8688.25,21118.95,8848.15
15/04/2015,8750.20,7702.40,12294.75,8740.10,21214.75,8879.00
16/04/2015,8706.70,7715.15,12333.80,8849.90,21456.40,8817.85
17/04/2015,8606.00,7647.60,12154.55,8838.05,21463.05,8682.00
20/04/2015,8448.10,7634.80,12059.00,8910.65,21287.80,8666.40
21/04/2015,8377.75,7561.85,11803.05,8900.30,21277.85,8558.20
22/04/2015,8429.70,7448.15,11562.20,8657.10,20666.35,8398.60
23/04/2015,8398.30,7437.15,11558.40,8563.65,20429.30,8284.90
24/04/2015,8305.25,7504.90,11492.00,8548.20,20538.60,8280.30
27/04/2015,8213.80,7488.30,11451.55,8495.85,20525.70,8228.80
28/04/2015,8285.60,7391.20,11132.25,8509.80,20606.05,8164.45
29/04/2015,8239.75,7260.00,11097.90,8386.15,20242.55,8118.65
30/04/2015,8181.50,7435.65,11052.95,8380.85,20053.30,8315.40
04/05/2015,8331.95,7412.55,11094.40,8302.30,19729.95,8278.50
05/05/2015,8324.80,7386.70,11001.05,8331.75,19510.70,8188.20
06/05/2015,8097.00,7452.45,11191.45,8620.65,19911.30,8330.20
07/05/2015,8057.30,7422.25,11170.25,8663.30,19963.80,8327.20
08/05/2015,8191.50,7194.35,10938.85,8437.15,19490.85,8089.85
11/05/2015,8325.25,7033.00,11127.75,8318.45,19541.95,7986.25
12/05/2015,8126.95,7219.20,11172.05,8397.10,19857.20,8199.25
13/05/2015,8235.45,7381.95,11324.55,8489.85,19795.95,8427.55
14/05/2015,8224.20,7159.20,11118.45,8239.20,19598.75,8277.50
15/05/2015,8262.35,7341.90,11170.50,8342.25,19818.90,8413.40
18/05/2015,8373.65,7332.55,11093.60,8352.05,19846.05,8485.50
19/05/2015,8365.65,7381.75,11171.90,8333.25,19997.60,8539.55
20/05/2015,8423.25,7494.60,11279.45,8472.10,20292.10,8600.05
21/05/2015,8421.00,7450.70,11372.20,8454.85,20231.10,8531.30
22/05/2015,8458.95,7536.20,11571.70,8510.15,20232.50,8484.80
25/05/2015,8370.25,7508.00,11618.60,8454.40,20070.95,8549.60
26/05/2015,8339.35,7526.55,11728.40,8520.65,20167.75,8581.65
27/05/2015,8334.60,7446.00,11623.35,8504.65,19766.95,8565.10
28/05/2015,8319.00,7425.90,11581.90,8415.35,19682.20,8548.15
29/05/2015,8433.65,7488.45,11367.50,8481.10,19794.75,8369.90
01/06/2015,8433.40,7454.25,11450.85,8429.40,19856.50,8379.30
02/06/2015,8236.45,7535.75,11575.05,8488.10,20107.30,8536.75
03/06/2015,8135.10,7509.55,11525.65,8591.95,20387.40,8509.35
04/06/2015,8130.65,7256.85,11347.90,8530.60,19709.15,8325.05
05/06/2015,8114.70,7175.15,11361.10,8404.05,19132.00,8191.60
08/06/2015,8044.15,7191.30,11379.20,8460.00,19069.15,8130.45
09/06/2015,8022.40,7129.80,11291.55,8502.35,19259.60,8092.30
10/06/2015,8124.45,7067.45,11238.60,8386.75,19084.00,8006.15
11/06/2015,7965.35,7103.20,11142.95,8367.95,18978.90,7953.65
12/06/2015,7982.90,7176.70,11401.70,8503.65,19014.10,8104.05
15/06/2015,8013.90,7018.35,11227.15,8311.00,18828.45,7909.00
16/06/2015,8047.30,7121.95,11049.35,8374.10,18846.45,7905.25
17/06/2015,8091.55,7141.00,11093.85,8418.25,18935.75,7996.20
18/06/2015,8174.60,7157.90,11119.20,8452.20,18954.85,8090.85
19/06/2015,8224.95,7159.80,11143.50,8537.15,19249.10,8160.95
22/06/2015,8353.10,7233.85,11215.35,8792.40,19248.05,8258.65
23/06/2015,8381.55,7313.40,11243.65,8879.85,19345.35,8305.35
24/06/2015,8360.85,7506.40,11429.80,8896.55,19653.65,8400.70
25/06/2015,8398.00,7542.35,11341.15,8934.95,19737.10,8405.80
26/06/2015,8381.10,7534.25,11353.75,8881.75,19843.05,8326.95
29/06/2015,8318.40,7594.50,11210.40,8953.05,19759.60,8395.95
30/06/2015,8368.50,7527.35,11362.55,8910.90,19695.65,8447.20
01/07/2015,8453.05,7480.20,11133.65,8854.85,19755.55,8325.05
02/07/2015,8444.90,7508.15,11037.40,8892.95,20155.75,8383.25
03/07/2015,8484.90,7590.15,11213.60,8970.65,20093.90,8482.45
06/07/2015,8522.15,7590.25,11187.25,8986.15,20143.15,8528.60
07/07/2015,8510.80,7667.65,11198.65,8969.40,20245.10,8493.50
08/07/2015,8363.05,7696.35,11209.60,9012.20,20376.70,8517.95
09/07/2015,8328.55,7726.80,11143.85,8913.85,20384.40,8488.90
10/07/2015,8360.55,7572.15,11021.80,8820.45,20168.55,8287.30
13/07/2015,8459.65,7578.35,10828.70,8701.10,20031.75,8248.55
14/07/2015,8454.10,7642.50,10798.25,8743.85,19887.95,8234.10
15/07/2015,8523.80,7736.35,10998.85,8820.55,20133.40,8370.75
16/07/2015,8608.05,7691.60,11043.85,8797.75,20184.45,8305.70
17/07/2015,8609.85,7729.25,11150.25,8850.95,20251.45,8403.20
20/07/2015,8603.45,7870.80,11191.60,8938.50,20445.80,8434.55
21/07/2015,8529.45,7807.75,11269.20,8950.90,20575.85,8473.90
22/07/2015,8633.50,7778.50,11266.95,8960.75,20511.40,8476.35
23/07/2015,8589.80,7666.25,11655.45,8803.55,20143.05,8440.45
24/07/2015,8521.55,7796.75,11643.75,9055.40,20310.20,8538.80
27/07/2015,8361.00,7765.90,11558.70,9045.00,20272.80,8581.35
28/07/2015,8337.00,7699.40,11464.15,8936.75,20303.75,8472.05
29/07/2015,8375.05,7537.00,11362.45,8747.00,20151.30,8305.65
30/07/2015,8421.80,7513.35,11306.25,8757.90,20153.50,8259.50
31/07/2015,8532.85,7536.35,11470.70,8669.10,19975.95,8368.90
03/08/2015,8543.05,7589.15,11394.55,8716.05,20544.05,8387.50
04/08/2015,8516.90,7682.60,11594.15,8711.85,20920.45,8544.85
05/08/2015,8567.95,7721.90,11466.40,8698.40,20991.50,8609.65
06/08/2015,8588.65,7721.70,11415.55,8609.20,20922.00,8703.60
07/08/2015,8564.60,7704.35,11618.00,8629.70,21117.80,8795.45
10/08/2015,8525.60,7738.85,11616.50,8593.50,20941.20,8796.95
11/08/2015,8462.35,7695.40,11597.05,8662.70,20900.95,8803.00
12/08/2015,8349.45,7700.60,11573.90,8537.25,20789.55,8745.60
13/08/2015,8355.85,7600.55,11711.15,8475.10,20663.10,8619.25
14/08/2015,8518.55,7387.75,12006.80,8275.55,20329.80,8407.15
17/08/2015,8477.30,7411.70,11956.10,8254.65,20271.25,8441.55
18/08/2015,8466.55,7630.65,12048.45,8409.65,20345.30,8642.10
19/08/2015,8495.15,7610.75,12001.75,8299.20,20321.20,8615.45
20/08/2015,8372.75,7573.10,12159.40,8253.00,20283.75,8662.55
21/08/2015,8299.95,7541.95,12249.10,8275.35,20325.75,8703.30
24/08/2015,7809.00,7418.90,11985.25,8077.65,20640.25,8553.55
25/08/2015,7880.70,7329.55,12032.30,7998.60,20704.55,8381.70
26/08/2015,7791.85,6849.70,11455.15,7333.85,19742.15,7773.45
27/08/2015,7948.95,6939.00,11376.75,7463.90,19869.05,7920.35
28/08/2015,8001.95,6808.85,11284.10,7476.60,19688.00,7882.10
31/08/2015,7971.30,7028.20,11396.90,7634.60,20097.65,7952.35
01/09/2015,7785.85,7047.10,11588.25,7727.85,20173.90,8023.30
02/09/2015,7717.00,6997.90,11605.70,7645.50,20111.50,7948.55
03/09/2015,7823.00,6783.30,11476.45,7511.65,19762.10,7745.40
04/09/2015,7655.05,6652.85,11604.70,7441.50,19855.75,7638.70
07/09/2015,7558.80,6809.85,11672.85,7510.60,19906.40,7738.60
08/09/2015,7688.25,6627.45,11413.60,7360.90,19671.85,7559.45
09/09/2015,7818.60,6531.20,11318.30,7299.15,19356.20,7464.30
10/09/2015,7788.10,6718.85,11390.10,7428.65,19174.30,7589.00
11/09/2015,7789.30,6832.70,11504.90,7586.20,19306.30,7814.85
14/09/2015,7872.25,6792.35,11396.95,7536.85,19306.75,7875.85
15/09/2015,7829.10,6807.30,11432.25,7511.40,19412.05,7857.45
16/09/2015,7899.15,6911.55,11520.30,7615.40,19496.80,7890.75
18/09/2015,7981.90,6846.25,11536.35,7633.60,19681.95,7766.20
21/09/2015,7977.10,6928.10,11606.65,7667.10,19727.10,7799.10
22/09/2015,7812.00,7076.00,11726.70,7805.00,19497.50,7842.55
23/09/2015,7845.95,7126.85,11724.05,7756.10,19353.85,7848.75
24/09/2015,7868.50,6924.10,11705.55,7543.80,19180.10,7709.85
28/09/2015,7795.70,6981.55,11694.00,7571.45,19259.60,7705.55
29/09/2015,7843.30,6978.55,11954.10,7491.10,19485.00,7721.25
30/09/2015,7948.90,6934.20,11841.05,7473.65,19421.95,7584.25
01/10/2015,7950.90,7053.45,11863.95,7481.05,19474.00,7648.20
05/10/2015,8119.30,7048.10,12032.10,7640.90,19956.65,7759.60
06/10/2015,8152.90,6996.15,11867.85,7648.55,19998.35,7731.55
07/10/2015,8177.40,7258.25,12002.10,7823.95,20144.65,7890.45
08/10/2015,8129.35,7240.65,11889.90,7923.60,20663.85,7947.65
09/10/2015,8189.70,7261.20,11683.45,8040.50,20733.45,8064.05
12/10/2015,8143.60,7207.40,11669.70,7926.15,20452.80,8021.75
13/10/2015,8131.70,7268.65,11807.55,7936.30,20521.05,8051.20
14/10/2015,8107.90,7243.65,11630.65,7968.00,20349.50,8062.60
15/10/2015,8179.50,7249.95,11522.60,7941.30,20376.40,8078.20
16/10/2015,8238.15,7260.25,11362.90,7961.75,20344.25,8010.55
19/10/2015,8275.05,7299.90,11338.35,8035.70,20468.15,8193.40
20/10/2015,8261.65,7387.35,11337.80,8112.50,20434.90,8266.65
21/10/2015,8251.70,7377.00,11432.15,8289.15,20623.85,8245.55
23/10/2015,8295.45,7373.60,11529.60,8250.05,20545.90,8265.40
26/10/2015,8260.55,7355.00,11549.05,8225.65,20533.70,8285.15
27/10/2015,8232.90,7455.40,11552.00,8278.65,20828.15,8228.30
28/10/2015,8171.20,7394.10,11576.35,8207.15,20818.20,8232.25
29/10/2015,8111.75,7353.30,11583.55,8152.95,20846.25,8272.35
30/10/2015,8065.80,7217.55,11643.30,8109.80,20867.80,8206.15
02/11/2015,8050.80,7162.50,11548.15,8064.50,20642.30,8195.90
03/11/2015,8060.70,7201.65,11486.90,8099.35,20118.30,8091.95
04/11/2015,8040.20,7145.70,11546.25,8153.65,20214.50,8097.10
05/11/2015,7955.45,7149.65,11618.40,8231.25,20218.50,8102.90
06/11/2015,7954.30,7115.55,11551.60,8178.05,20273.80,8235.75
09/11/2015,7915.20,7025.10,11414.45,8107.20,20221.70,8194.15
10/11/2015,7783.35,7027.65,11485.45,8168.45,20251.00,8144.45
11/11/2015,7825.00,6967.90,11412.15,8175.25,20496.15,8246.20
13/11/2015,7762.25,6896.55,11214.20,7885.60,20215.80,8257.70
16/11/2015,7806.60,6896.55,11214.20,7885.60,20215.80,8257.70
17/11/2015,7837.55,6941.65,11102.45,7932.60,19896.20,8178.30
18/11/2015,7731.80,7000.75,11003.80,7943.60,19986.55,8190.35
19/11/2015,7842.75,7017.70,11035.10,7940.45,20469.10,8252.10
20/11/2015,7856.55,6889.65,10836.70,7880.05,20411.80,8181.00
23/11/2015,7849.25,7014.60,11032.90,8030.35,20642.60,8295.05
24/11/2015,7831.60,6998.80,11118.85,8126.35,20449.80,8339.40
26/11/2015,7883.80,6979.10,11121.20,8149.75,20166.50,8395.35
27/11/2015,7942.70,6997.95,11057.35,8206.70,20184.00,8332.90
30/11/2015,7935.25,7017.85,11042.95,8324.75,20380.45,8444.60
01/12/2015,7954.90,7125.80,11122.90,8285.45,20436.10,8443.65
02/12/2015,7931.35,7109.35,11206.00,8242.75,20278.55,8481.85
03/12/2015,7864.15,7122.20,11256.30,8288.35,20560.45,8419.00
04/12/2015,7781.90,7057.70,11149.60,8331.95,20665.60,8416.40
07/12/2015,7765.40,7005.10,11081.90,8278.25,20346.60,8334.65
08/12/2015,7701.70,6899.10,10969.05,8171.70,20087.85,8240.70
09/12/2015,7612.50,6927.60,10998.65,8114.35,19534.20,8221.50
10/12/2015,7683.30,6864.90,10981.85,7990.80,19518.60,8210.35
11/12/2015,7610.45,6803.40,10930.05,7849.45,19448.45,8067.90
14/12/2015,7650.05,6855.25,11055.50,8046.10,19624.30,8085.00
15/12/2015,7700.90,6741.60,11043.05,8002.80,19624.15,7943.25
16/12/2015,7750.90,6765.10,11099.70,7997.05,19698.70,7964.05
17/12/2015,7844.35,6801.80,11058.25,8102.30,19941.65,8082.35
18/12/2015,7761.95,6873.00,11144.90,8213.85,19790.70,8035.60
21/12/2015,7834.45,6956.30,11275.15,8356.65,19940.60,8149.00
22/12/2015,7786.10,6891.25,11122.50,8277.80,19813.45,8079.20
23/12/2015,7865.95,6976.30,11224.75,8343.75,20134.85,8154.90
24/12/2015,7861.05,6953.60,11095.45,8325.50,19904.15,8099.65
28/12/2015,7925.15,7006.25,11195.65,8458.45,19983.25,8111.00
29/12/2015,7928.95,6968.30,11184.90,8454.90,20057.80,8136.60
30/12/2015,7896.25,7014.15,11271.80,8552.70,20152.75,8228.40
31/12/2015,7946.35,7032.00,11253.45,8568.40,20053.80,8268.80
01/01/2016,7963.20,7006.35,11117.60,8517.25,20068.55,8240.20
04/01/2016,7791.30,7059.15,11212.55,8584.10,20192.65,8254.75
05/01/2016,7784.65,7091.45,11174.85,8594.70,20184.95,8328.30
06/01/2016,7741.00,6909.30,11029.25,8468.60,20087.80,8142.85
07/01/2016,7568.30,6891.65,10997.15,8555.00,20047.45,8124.35
08/01/2016,7601.35,6854.25,11018.15,8662.45,19689.45,8025.40
11/01/2016,7563.85,6704.00,10863.20,8454.45,19261.55,7725.15
12/01/2016,7510.30,6723.05,10989.55,8586.20,19359.25,7744.25
13/01/2016,7562.40,6664.75,10823.90,8656.60,19329.65,7751.65
14/01/2016,7536.80,6579.70,10790.35,8616.40,19340.55,7721.05
15/01/2016,7437.80,6632.00,10839.85,8734.65,19414.70,7795.50
18/01/2016,7351.00,6539.80,10980.45,8671.70,19438.15,7684.65
19/01/2016,7435.10,6380.15,10994.95,8607.55,19095.45,7544.20
20/01/2016,7309.30,6283.65,10984.00,8289.15,19006.80,7431.45
21/01/2016,7276.80,6395.95,10963.10,8416.80,19041.20,7526.00
22/01/2016,7422.45,6279.85,10910.50,8179.10,18758.35,7401.55
25/01/2016,7436.15,6317.60,10934.70,8046.35,18468.35,7259.45
27/01/2016,7437.75,6470.70,11006.70,8242.80,18555.45,7544.00
28/01/2016,7424.65,6519.95,11025.35,8230.95,18567.95,7487.30
29/01/2016,7563.55,6501.10,11029.10,8264.30,18584.80,7491.30
01/02/2016,7555.95,6422.05,11002.70,8381.30,18899.50,7458.00
02/02/2016,7455.55,6507.80,11236.15,8516.85,19132.65,7605.05
03/02/2016,7361.80,6429.35,11305.25,8470.75,19283.35,7569.90
04/02/2016,7404.00,6344.00,11242.10,8234.70,19194.25,7470.40
05/02/2016,7489.10,6244.20,11122.25,8069.65,19204.70,7343.30
08/02/2016,7387.25,6267.90,11213.65,8063.10,19275.40,7377.55
09/02/2016,7298.20,6389.25,11227.55,8057.50,19465.40,7495.95
10/02/2016,7215.70,6335.10,11001.45,7947.35,19184.60,7423.20
11/02/2016,6976.35,6278.10,10614.25,7961.10,19007.25,7295.75
12/02/2016,6980.95,6143.40,10600.45,7949.45,18791.65,7202.50
15/02/2016,7162.95,5886.25,10312.95,7634.50,18227.25,6949.45
16/02/2016,7048.25,5884.20,10324.45,7513.25,18328.35,7074.50
17/02/2016,7108.45,6022.85,10493.75,7780.75,18510.00,7391.15
18/02/2016,7191.75,5921.10,10418.65,7673.20,18123.30,7248.70
19/02/2016,7210.75,5906.85,10502.45,7796.10,18300.50,7320.90
22/02/2016,7234.55,5950.15,10702.25,7803.20,18579.35,7373.40
23/02/2016,7109.55,5954.20,10768.90,7798.75,18574.15,7441.50
24/02/2016,7018.70,5962.15,10720.60,7862.15,18657.30,7464.80
25/02/2016,6970.60,5836.95,10601.45,7726.10,18329.60,7351.60
26/02/2016,7029.75,5728.55,10468.05,7728.20,18099.25,7261.15
29/02/2016,6987.05,5689.90,10403.50,7652.10,18094.75,7175.75
01/03/2016,7222.30,5775.15,10463.35,7713.10,18306.60,7164.85
02/03/2016,7368.85,5839.25,10278.40,7664.85,18331.60,7092.30
03/03/2016,7475.60,6001.60,10637.35,7822.80,19317.00,7396.05
04/03/2016,7485.35,6247.35,10897.10,7955.35,19260.40,7435.15
08/03/2016,7485.30,6299.60,11054.95,8040.30,19208.70,7580.30
09/03/2016,7531.80,6356.25,10980.85,8057.75,19144.95,7591.75
10/03/2016,7486.15,6314.50,10914.20,8177.60,19214.00,7596.65
11/03/2016,7510.20,6331.70,10925.80,8225.35,19248.55,7689.80
14/03/2016,7538.75,6332.30,10826.90,8096.85,19066.05,7688.30
15/03/2016,7460.60,6333.25,10835.45,8110.15,19354.40,7723.55
16/03/2016,7498.75,6374.15,10866.85,8159.55,19535.15,7777.15
17/03/2016,7512.55,6321.75,10730.45,8171.20,19136.45,7711.10
18/03/2016,7604.35,6382.55,10803.20,8168.15,19336.80,7671.70
21/03/2016,7704.25,6364.20,10923.50,8229.10,19445.20,7662.60
22/03/2016,7714.90,6450.85,11159.70,8276.75,19555.30,7767.10
23/03/2016,7716.50,6565.75,11193.85,8349.95,19928.45,7867.60
28/03/2016,7615.10,6595.45,11206.60,8406.25,19609.00,7947.15
29/03/2016,7597.00,6576.30,11228.15,8309.30,19629.65,7990.75
30/03/2016,7735.20,6463.45,11168.70,8286.00,19462.80,7876.70
31/03/2016,7738.40,6453.95,11114.70,8323.05,19375.45,7955.00
01/04/2016,7713.05,6591.90,11254.55,8459.90,19690.95,8084.00
04/04/2016,7758.80,6579.40,11309.30,8424.60,19764.15,8087.60
05/04/2016,7603.20,6590.50,11194.65,8347.75,19992.10,8030.05
06/04/2016,7614.35,6584.40,11387.70,8371.75,19890.60,8124.55
07/04/2016,7546.45,6435.15,11274.95,8294.85,19635.40,7883.10
08/04/2016,7555.20,6417.25,11224.95,8340.20,19657.55,7919.95
11/04/2016,7671.40,6355.05,11102.60,8350.95,19384.05,7834.60
12/04/2016,7708.95,6380.60,11061.15,8400.45,19451.70,7821.30
13/04/2016,7850.45,6446.40,11291.35,8484.10,19651.25,7992.55
18/04/2016,7914.70,6482.95,11304.45,8554.05,19606.60,8116.50
20/04/2016,7914.75,6645.60,11351.85,8678.05,20045.20,8399.35
21/04/2016,7912.05,6650.55,11597.25,8694.90,20253.95,8386.15
22/04/2016,7899.30,6695.15,11552.75,8610.35,20246.60,8341.40
25/04/2016,7855.05,6791.00,11355.40,8641.90,20071.10,8320.30
26/04/2016,7962.65,6781.55,11304.05,8659.00,19876.50,8401.40
27/04/2016,7979.90,6754.15,11315.45,8523.45,19715.65,8322.40
28/04/2016,7847.25,6864.85,11417.35,8554.65,19890.55,8457.05
29/04/2016,7849.80,6806.15,11453.00,8609.35,20141.55,8479.65
02/05/2016,7805.90,6697.45,11287.15,8410.80,19667.60,8317.65
03/05/2016,7747.00,6724.70,11196.25,8404.65,19737.70,8288.95
04/05/2016,7706.55,6676.15,11117.70,8419.10,19728.40,8299.05
05/05/2016,7735.50,6635.80,10925.70,8341.90,19478.35,8263.05
06/05/2016,7733.45,6635.25,10948.60,8306.70,19295.85,8087.30
09/05/2016,7866.05,6677.85,10973.85,8289.05,19466.30,8133.90
10/05/2016,7887.80,6692.60,10887.00,8299.95,19521.95,8196.80
11/05/2016,7848.85,6854.30,10991.50,8395.75,19752.65,8315.95
12/05/2016,7900.40,6904.65,11034.40,8340.20,19836.70,8234.35
13/05/2016,7814.90,6879.25,10960.40,8288.35,19726.90,8192.25
16/05/2016,7860.75,6934.00,11081.10,8380.05,19748.70,8234.25
17/05/2016,7890.75,6824.80,11030.70,8303.70,19667.70,8160.40
18/05/2016,7870.15,6856.65,11087.75,8276.75,19977.10,8200.20
19/05/2016,7783.40,6905.60,11125.10,8290.95,19960.90,8245.05
20/05/2016,7749.70,6888.30,11120.05,8287.00,19963.90,8145.35
23/05/2016,7731.05,6794.15,11094.60,8186.35,19612.85,8104.75
24/05/2016,7748.85,6759.10,11036.15,8131.75,19705.00,8080.75
25/05/2016,7934.90,6720.60,10939.90,8105.55,20179.05,8026.60
26/05/2016,8069.65,6765.55,10924.80,8118.00,20225.40,8051.75
27/05/2016,8156.65,6952.80,11215.50,8260.15,20639.80,8211.95
30/05/2016,8178.50,7099.75,11337.15,8280.85,20920.65,8312.65
31/05/2016,8160.10,7189.45,11420.85,8454.00,20907.55,8393.95
01/06/2016,8179.95,7171.90,11547.50,8450.95,20807.05,8497.00
02/06/2016,8218.95,7193.25,11395.85,8373.20,20521.65,8720.40
03/06/2016,8220.80,7145.90,11494.90,8363.95,20886.60,8670.80
06/06/2016,8201.05,7208.60,11458.20,8401.65,20919.45,8713.70
07/06/2016,8266.45,7241.15,11462.00,8447.00,20912.50,8749.25
08/06/2016,8273.05,7220.70,11395.80,8397.15,20888.00,8763.55
09/06/2016,8203.60,7313.05,11413.35,8400.20,21214.60,8799.00
10/06/2016,8170.05,7329.05,11404.50,8428.35,21225.60,8841.85
13/06/2016,8110.60,7270.85,11264.85,8546.25,20833.70,8784.20
14/06/2016,8108.85,7236.10,11229.05,8546.90,20704.50,8688.30
15/06/2016,8206.60,7120.40,11191.55,8527.90,20649.00,8599.10
16/06/2016,8140.75,7132.00,11169.45,8481.85,20717.95,8613.15
17/06/2016,8170.20,7223.05,11282.05,8609.05,20956.10,8689.65
20/06/2016,8238.50,7146.05,11244.25,8557.50,20868.10,8612.80
21/06/2016,8219.90,7183.15,11290.80,8551.60,21044.60,8675.20
22/06/2016,8203.70,7189.20,11506.60,8633.20,21010.55,8799.05
23/06/2016,8270.45,7184.50,11488.45,8616.55,20996.75,8858.45
24/06/2016,8088.60,7186.30,11490.80,8592.10,20877.60,8778.20
27/06/2016,8094.70,7265.65,11487.05,8602.50,21065.45,8870.20
28/06/2016,8127.85,7090.15,11203.15,8428.30,20789.95,8631.65
29/06/2016,8204.00,7120.65,11008.05,8472.65,20999.25,8605.40
30/06/2016,8287.75,7157.25,10884.65,8512.90,21433.50,8618.85
01/07/2016,8328.35,7228.30,11057.40,8626.05,21400.65,8744.70
04/07/2016,8370.70,7320.65,11120.15,8705.10,21608.45,8863.75
05/07/2016,8335.95,7326.50,11098.40,8849.30,22025.40,8894.85
07/07/2016,8337.90,7381.55,11184.85,8954.85,21699.35,8956.90
08/07/2016,8323.20,7351.05,11141.00,8911.25,21697.65,8852.40
11/07/2016,8467.90,7413.90,10942.00,8888.70,21924.15,8801.45
12/07/2016,8521.05,7384.60,10946.70,8825.50,21856.60,8870.50
13/07/2016,8519.50,7552.30,11045.95,8963.45,22078.35,9058.80
14/07/2016,8565.00,7670.30,11056.80,9025.15,21996.85,9121.85
15/07/2016,8541.40,7653.95,11128.20,9039.90,21932.80,9069.95
18/07/2016,8508.70,7722.05,11157.85,9063.40,22020.85,9115.15
19/07/2016,8528.55,7780.20,10716.45,9067.45,22031.35,9204.45
20/07/2016,8565.85,7753.45,10735.10,8965.30,21973.50,9226.00
21/07/2016,8510.10,7744.20,10766.30,9104.00,21838.45,9260.05
22/07/2016,8541.20,7755.60,10764.70,9199.70,21957.35,9279.80
25/07/2016,8635.65,7664.65,10772.25,9103.95,21999.30,9208.65
